Labels,Predicted
3408.0,4441.986666666667
2719.0,3085.846666666667
3456.0,2361.133333333333
2185.0,1761.2866666666666
1704.0,2789.4266666666667
2515.0,3206.153333333333
2088.0,2398.8
2207.0,2348.0533333333333
4377.0,2225.2533333333336
3030.0,3389.4
3205.0,3511.96
2094.0,2725.0466666666666
3623.0,2917.78
3093.0,3754.18
3084.0,3127.1666666666665
2120.0,3447.7
3679.0000000000005,2549.1266666666666
1613.0,2678.9066666666668
2539.0,2606.713333333333
2496.0,1942.8466666666666
1875.0000000000002,3076.9733333333334
1920.0000000000002,2934.8333333333335
2090.0,2786.558
2194.0,3301.3533333333335
2390.0,3076.8733333333334
1947.0000000000002,2441.0333333333333
1891.0000000000002,2664.3733333333334
4778.0,2500.1266666666666
4763.0,2429.38
926.0000000000001,2254.9066666666668
2216.0,3648.1466666666665
2408.0,2477.0866666666666
3474.0,2741.92
3271.0,3105.806666666667
3009.0,2919.0066666666667
3479.0,3429.5955555555556
3635.0,3234.6666666666665
2948.0,3813.46
3693.0000000000005,3455.34
4001.0000000000005,4620.466666666666
2924.0,2321.98
4234.0,3418.826666666667
3905.0000000000005,3124.0933333333332
3156.0,3416.1033333333335
4068.0000000000005,3195.88
4231.0,2800.0066666666667
3768.0000000000005,2739.4266666666667
2244.0,2807.68
3223.0,3910.1666666666665
2294.0,2009.9
4136.0,3575.4466666666667
2496.0,2531.56
5176.0,3496.6866666666665
2190.0,2876.673333333333
1753.0,1775.968888888889
2252.0,2569.6666666666665
2504.0,2474.6466666666665
3988.0000000000005,3294.18
3282.0,2908.9066666666668
2937.0,2252.633333333333
1568.0,2349.7466666666664
2082.0,2581.2933333333335
1936.0000000000002,2454.9466666666667
2154.0,2865.0266666666666
2509.0,2296.68
3876.0000000000005,3398.9866666666667
1865.0000000000002,2212.6133333333332
3927.0000000000005,1995.88
4165.0,3758.3
2367.0,2968.7266666666665
2145.0,3075.8866666666668
1741.0,2840.5533333333333
2110.0,2412.4495238095237
3279.0,2527.0733333333333
2683.0,3550.8866666666668
1783.0,2117.733333333333
2001.0000000000002,2660.733333333333
2373.0,2266.806666666667
27083.0,1875.4066666666668
2888.0,3499.846666666667
2364.0,3080.46
4477.0,2456.32
4069.0000000000005,3531.9666666666667
1339.0,2743.6066666666666
2663.0,2531.66
3653.0000000000005,3777.133333333333
2741.0,2982.7733333333335
2243.0,2325.423333333333
3660.0000000000005,2979.2266666666665
2765.0,2425.3866666666668
1973.0000000000002,2954.693333333333
2898.0,2839.93
2525.0,3854.42
2957.0,3273.4933333333333
2592.0,2934.76
4389.0,3229.3866666666668
3119.0,2759.7
2578.0,2291.14
2109.0,3679.653333333333
4560.0,2339.4733333333334
4057.0000000000005,3904.5866666666666
4908.0,3363.213333333333
2238.0,3166.6866666666665
2469.0,3232.193333333333
2094.0,2696.45
4814.0,4216.44
4329.0,3343.2266666666665
2536.0,3373.4466666666667
3355.0,2537.94
3327.0,2361.233333333333
4669.0,3025.0866666666666
2081.0,2871.9266666666667
3187.0,2526.9866666666667
2095.0,2193.7933333333335
2882.0,2440.56
2642.0,3484.3366666666666
8191.000000000001,3498.5866666666666
3368.0,2907.6133333333332
5884.0,4704.566666666667
5573.0,3216.2066666666665
2810.0,3258.16
1660.0,2921.213333333333
3128.0,3071.7066666666665
2339.0,3003.173333333333
2461.0,3415.4866666666667
1486.0,2478.88
2280.0,3349.9133333333334
4802.0,5153.133333333333
5634.0,3145.266666666667
3456.0,4535.626666666667
3272.0,3052.5266666666666
3253.0,1921.2133333333334
3378.0,2035.9266666666667
2360.0,2839.2466666666664
3886.0000000000005,2916.3866666666668
1718.0,2694.153333333333
2713.0,3227.2266666666665
2730.0,2049.2733333333335
2686.0,3209.08
1102.0,2268.9933333333333
4118.0,2432.9466666666667
2711.0,2513.6133333333332
1881.0000000000002,2363.3
1227.0,2030.68
4686.0,2754.26
2191.0,2306.605
5853.0,3076.7733333333335
4513.0,3557.346666666667
2860.0,1849.0733333333333
1482.0,2421.5266666666666
1698.0,2450.9266666666667
2385.0,2064.3
3181.0,2310.8533333333335
2914.0,2213.4
2318.0,1733.1666666666667
1850.0000000000002,2219.5933333333332
1686.0,2091.2733333333335
3406.0,3107.0466666666666
2116.0,2826.0666666666666
2330.0,2323.866666666667
3075.0,4011.42
3024.0,1927.2
3309.0,3936.98
5106.0,3199.633333333333
2792.0,2538.2733333333335
3792.0000000000005,2428.72
3475.0,3316.22
2189.0,2544.4666666666667
2138.0,3647.7733333333335
2144.0,2302.693333333333
3137.0,2976.4266666666667
4437.0,2906.5266666666666
2437.0,3290.3933333333334
2915.0,2165.74
3004.0,2594.2
2556.0,3181.5333333333333
2564.0,2941.0866666666666
2262.0,2302.5133333333333
2942.0,1852.48
2014.0000000000002,2631.2466666666664
2589.0,2360.5333333333333
2729.0,2758.36
3126.0,3140.326666666667
2141.0,3925.346666666667
3626.0,2878.0266666666666
2012.0000000000002,3153.0133333333333
1844.0000000000002,3642.866666666667
1879.0000000000002,3131.2
1480.0,2031.7466666666667
6674.0,2726.26
4082.0000000000005,2585.2933333333335
3269.0,3776.98
2653.0,2774.9266666666667
3689.0000000000005,2912.7066666666665
4352.0,3309.64
2123.0,2473.733333333333
2394.0,2429.1266666666666
1405.0,2403.04
2952.0,3794.9533333333334
2995.0,2724.6866666666665
4238.0,3613.6066666666666
1680.0,2174.4666666666667
2339.0,2635.64
2045.0000000000002,3794.0466666666666
2027.0000000000002,2766.2066666666665
3312.0,2323.786666666667
3451.0,3015.633333333333
2922.0,3162.4866666666667
2841.0,2966.326666666667
2284.0,2524.568888888889
5605.0,4366.373333333333
2993.0,2958.366666666667
2154.0,3383.5133333333333
2806.0,2972.68
2432.0,2676.9
3332.0,3324.56
1683.0,2709.5666666666666
2334.0,2656.36
1872.0000000000002,2422.826666666667
1957.0000000000002,3633.6
1408.0,4188.873333333333
4041.0000000000005,2876.1133333333332
1593.0,2415.795555555556
3068.0,2985.326666666667
2616.0,3419.9133333333334
2109.0,2670.0488888888885
1659.0,4168.613333333334
2776.0,3419.0266666666666
1596.0,2663.994111111111
3410.0,2331.02
1340.0,2257.9866666666667
2337.0,2611.2533333333336
1648.0,2334.26
3267.0,3862.0666666666666
3471.0,3342.96
4096.0,3398.036666666667
4430.0,3824.733333333333
1926.0000000000002,2100.2533333333336
3576.0,2599.213333333333
2896.0,2027.0466666666666
2934.0,3693.266666666667
2282.0,3280.7
1622.0,2283.806666666667
2540.0,2191.8866666666668
2328.0,2931.2266666666665
2723.0,2867.7066666666665
4294.0,3309.68
3395.0,3412.8733333333334
2240.0,2263.866666666667
4934.0,3012.92
1607.0,2248.173333333333
4908.0,3101.306666666667
3085.0,3860.9066666666668
2053.0,3035.1866666666665
2724.0,2995.52
3915.0000000000005,2932.48
3005.0,2817.2533333333336
2623.0,2949.84
2970.0,3655.2266666666665
2584.0,3154.98
3087.0,2282.6666666666665
2291.0,3027.9133333333334
2569.0,3115.7733333333335
4743.0,3068.08
3862.0000000000005,3609.5666666666666
2594.0,3723.98
2795.0,2656.56
2280.0,2493.826666666667
3012.0,2555.2533333333336
1789.0,2822.3133333333335
2093.0,2499.846666666667
2268.0,3644.98
3897.0000000000005,3376.0133333333333
1917.0000000000002,2551.66
4246.0,2857.173333333333
2019.0000000000002,3258.0466666666666
3747.0000000000005,2813.2533333333336
3831.0000000000005,2836.06
3386.0,3227.58
3815.0000000000005,2471.58
2049.0,2635.06
2408.0,3518.6066666666666
3057.0,2829.0666666666666
2954.0,2390.713333333333
2782.0,2422.36
6352.0,3464.673333333333
2768.0,2648.9
3072.0,2149.8733333333334
2200.0,2563.02
4070.0000000000005,2641.1866666666665
2659.0,3225.4266666666667
2220.0,2642.806666666667
2905.0,2721.817777777778
2132.0,2379.5533333333333
1665.0,2713.8533333333335
4471.0,3567.4533333333334
3501.0,2134.9533333333334
1581.0,3400.8733333333334
2648.0,2911.6044444444447
3350.0,2935.5533333333333
2922.0,2840.32
4573.0,2826.9533333333334
4174.0,3447.84
2757.0,2819.286666666667
5358.0,2588.766666666667
1797.0,2150.693333333333
3196.0,3126.36
2693.0,2189.193333333333
4983.0,3829.266666666667
3701.0000000000005,4206.12
3714.0000000000005,5537.613333333334
1810.0,3615.7733333333335
2941.0,2791.96
3357.0,3836.1666666666665
2783.0,3884.0933333333332
2967.0,2310.7533333333336
2212.0,2318.3866666666668
1325.0,2671.9066666666668
3750.0000000000005,3093.52
2814.0,2465.6
2247.0,2839.34
4408.0,3740.4
1316.0,2043.791111111111
3321.0,2989.0666666666666
2669.0,2980.22
2571.0,4230.946666666667
2715.0,2823.24
1988.0000000000002,2546.366666666667
1480.0,2577.0
3856.0000000000005,2991.9333333333334
3667.0000000000005,2932.2933333333335
5581.0,3499.96
2297.0,3170.21
2414.0,2099.4
1994.0000000000002,2361.9
1818.0,2740.9133333333334
2382.0,2551.0266666666666
3991.0000000000005,4102.553333333333
1708.0,2232.2733333333335
2813.0,2259.5733333333333
1971.0000000000002,3007.693333333333
2238.0,3014.7066666666665
3760.0000000000005,1800.32
2290.0,3290.5866666666666
3588.0,2809.8
2331.0,3391.733333333333
2021.0000000000002,2691.44
2334.0,1982.4533333333334
3299.0,3074.4533333333334
3365.0,3082.3866666666668
2279.0,3580.2
2194.0,4042.24
3844.0000000000005,4018.0933333333332
3041.0,4317.486666666667
2386.0,3273.673333333333
2232.0,1888.7933333333333
3275.0,3149.28
2417.0,2707.366666666667
7537.000000000001,4203.406666666667
1960.0000000000002,2603.713333333333
1558.0,2838.2733333333335
2325.0,3433.036666666667
3323.0,3437.213333333333
1875.0000000000002,3046.2
2879.0,2906.5733333333333
1361.0,2038.2133333333334
3203.0,3026.2266666666665
3046.0,2900.94
2735.0,2759.173333333333
2195.0,2770.76
2510.0,3321.34
2570.0,3754.98
1601.0,2794.9333333333334
2653.0,2147.9
3183.0,3147.713333333333
3068.0,3351.3
1716.0,2763.58
1768.0,2733.14
2658.0,3466.54
2354.0,2508.54
3396.0,2609.6666666666665
3212.0,3958.1866666666665
2353.0,2538.346666666667
1893.0000000000002,2932.5666666666666
2477.0,2056.68
4531.0,2850.9666666666667
2210.0,2646.5733333333333
2648.0,3233.48
2045.0000000000002,2760.66
1287.0,2600.74
2803.0,3039.4866666666667
1284.0,2546.346666666667
1965.0000000000002,2988.06
1585.0,2788.8533333333335
2761.0,3582.0
2560.0,3288.7733333333335
3075.0,2899.66
2441.0,4063.8133333333335
2425.0,2893.5333333333333
2540.0,3293.22
3977.0000000000005,2397.7266666666665
1984.0000000000002,2160.4066666666668
1461.0,2291.7433333333333
1906.0000000000002,2535.14
2804.0,2983.2066666666665
2699.0,3610.1
2997.0,4182.153333333334
4344.0,3545.8
2567.0,2546.0533333333333
2917.0,2704.9733333333334
6876.0,2837.6266666666666
2486.0,2953.44
5271.0,3004.5
1308.0,2319.0333333333333
3059.0,3742.7933333333335
4687.0,3084.5666666666666
2113.0,2395.7933333333335
3165.0,2464.0466666666666
2176.0,3729.1466666666665
1559.0,2422.9933333333333
2134.0,2081.42
2051.0,3317.4733333333334
2446.0,2209.286666666667
3111.0,5875.02
3585.0,2956.76
1921.0000000000002,3383.78
2087.0,2874.18
2045.0000000000002,3475.78
4354.0,3697.18
1192.0,2250.7466666666664
2118.0,4219.586666666667
3339.0,4472.76
2799.0,2977.713333333333
3357.0,2742.875555555556
2660.0,3894.5733333333333
3269.0,3340.38
2561.0,2470.7266666666665
2612.0,2899.6066666666666
3147.0,4572.253333333333
2273.0,2292.786666666667
1964.0000000000002,2492.5666666666666
6245.0,3288.2733333333335
2579.0,1808.7933333333333
1248.0,2432.72
3490.0,2513.5933333333332
1976.0000000000002,1671.2066666666667
1854.0000000000002,1685.66
5409.0,2544.233333333333
3640.0,2101.326666666667
5376.0,3147.24
3587.0,2400.0899999999997
2096.0,2862.3933333333334
4936.0,2750.44
1724.0,2609.4733333333334
1594.0,2073.806666666667
4450.0,3126.1266666666666
3378.0,2978.8133333333335
2167.0,2772.24
2712.0,2535.7533333333336
2448.0,2452.5866666666666
3582.0,3305.5666666666666
2574.0,2437.3866666666668
1529.0,3063.6666666666665
4218.0,4007.5866666666666
2608.0,2755.0466666666666
3733.0000000000005,2865.846666666667
2751.0,2828.9733333333334
3247.0,4374.526666666667
2714.0,4070.2233333333334
1935.0000000000002,2448.153333333333
2616.0,2675.3933333333334
4211.0,3165.4066666666668
972.0000000000001,2046.3533333333332
2124.0,2501.1466666666665
1720.0,2742.9733333333334
2376.0,2906.673333333333
1955.0000000000002,2430.58
3771.0000000000005,3108.5866666666666
3602.0,3476.0666666666666
3142.0,3270.8866666666668
1356.0,3514.1466666666665
5131.0,3344.12
1327.0,2532.786666666667
1659.0,2395.1466666666665
4250.0,3842.82
2744.0,3181.173333333333
1887.0000000000002,2332.6
1955.0000000000002,2593.96
4528.0,3665.2933333333335
3092.0,2613.7266666666665
2330.0,2788.4733333333334
3193.0,2490.12
2345.0,3751.64
2112.0,2399.286666666667
4197.0,4084.653333333333
2505.0,2385.1066666666666
2931.0,3120.4866666666667
2679.0,2205.2066666666665
4110.0,3718.78
1885.0000000000002,2385.326666666667
2539.0,2714.5666666666666
2058.0,2272.133333333333
2963.0,3635.394666666667
3748.0000000000005,2991.64
2936.0,2533.06
1515.0,1384.86
4418.0,3118.9666666666667
2467.0,2438.1
1416.0,1704.7333333333333
3521.0,2569.346666666667
2746.0,3188.0
1598.0,2365.9333333333334
3041.0,3197.5733333333333
2613.0,2718.9666666666667
4060.0000000000005,2492.6466666666665
2483.0,3458.8633333333332
5275.0,3742.84
3203.0,2797.0833333333335
1464.0,2059.5933333333332
3779.0000000000005,4350.3
2972.0,3016.4866666666667
4917.0,3354.38
2744.0,2848.5933333333332
3456.0,2700.9766666666665
3884.0000000000005,3160.68
3433.0,2115.04
1182.0,2386.5733333333333
1364.0,2703.9866666666667
1875.0000000000002,2124.76
4292.0,2591.5866666666666
2827.0,3352.28
3385.0,3028.2933333333335
3038.0,2030.9866666666667
2433.0,2143.82
3105.0,2880.48
2593.0,3217.9733333333334
2990.0,2727.5933333333332
3345.0,3076.366666666667
3110.0,3907.56
2023.0000000000002,3049.3055555555557
2639.0,2902.6133333333332
3712.0000000000005,3595.76
3208.0,2849.766666666667
2827.0,3333.306666666667
2511.0,3041.633333333333
2407.0,2086.04
3638.0,4143.126666666667
2197.0,2422.9533333333334
4005.0000000000005,2181.633333333333
1955.0000000000002,3092.48
1528.0,2785.4933333333333
2067.0,2650.133333333333
2791.0,3841.306666666667
3565.0,3709.3866666666668
1842.0000000000002,2671.48
4522.0,3400.6266666666666
2331.0,3860.5733333333333
3279.0,2477.5666666666666
2907.0,2991.2266666666665
2222.0,2617.9933333333333
2166.0,3135.0866666666666
2927.0,2430.1866666666665
2629.0,2622.0
2959.0,3556.2466666666664
2255.0,3552.02
2291.0,3040.193333333333
1594.0,1955.5266666666666
2301.0,3018.4133333333334
3154.0,2836.733333333333
2301.0,2553.9133333333334
1608.0,2514.72
5582.0,3470.56
2424.0,3624.3933333333334
2070.0,3097.06
2270.0,2371.806666666667
2167.0,3325.24
2106.0,2921.7466666666664
3206.0,3035.5733333333333
3682.0000000000005,3418.3933333333334
2967.0,4115.76
2824.0,2683.653333333333
5337.0,2987.4933333333333
3950.0000000000005,3083.2
2847.0,4425.46
5573.0,3119.0733333333333
1289.0,2370.14
1988.0000000000002,2649.2266666666665
2291.0,2898.22
2038.0000000000002,2884.3133333333335
3036.0,2685.2533333333336
2003.0000000000002,2955.7266666666665
3403.0,3235.8333333333335
3447.0,3607.2266666666665
4349.0,3073.2077777777777
2813.0,2774.7066666666665
4736.0,3591.4066666666668
2548.0,3317.54
3134.0,2234.32
2534.0,2097.0733333333333
3279.0,2477.6866666666665
2135.0,1854.9133333333334
2194.0,2414.0733333333333
2656.0,2458.7
2955.0,3136.98
2911.0,2324.266666666667
2444.0,4338.006666666667
2035.0000000000002,2291.12
2586.0,3635.9533333333334
3737.0000000000005,2261.0666666666666
3177.0,2553.6
4651.0,3433.49
2661.0,2892.826666666667
2484.0,2750.8333333333335
3535.0,3062.5733333333333
2548.0,2406.1
2474.0,3004.3133333333335
1520.0,2962.266666666667
2211.0,2622.0933333333332
1461.0,2314.8933333333334
2206.0,3041.66
2765.0,3018.8733333333334
1909.0000000000002,2554.733333333333
2929.0,2650.5266666666666
3192.0,2952.8933333333334
3856.0000000000005,3349.0266666666666
3310.0,3271.0333333333333
2049.0,2277.0666666666666
3734.0000000000005,2591.56
1901.0000000000002,2761.8733333333334
2033.0000000000002,2067.36
2794.0,2501.0866666666666
1619.0,1702.86
2383.0,2268.28
3027.0,3709.326666666667
3324.0,3006.4933333333333
2427.0,3009.0333333333333
3307.0,3396.2266666666665
2464.0,3116.846666666667
1589.0,2392.9533333333334
3528.0,2877.5
2488.0,2161.0866666666666
2016.0000000000002,2672.0533333333333
1952.0000000000002,2160.6666666666665
3341.0,3439.9533333333334
2376.0,2771.0466666666666
2435.0,4058.568888888889
3019.0,2607.653333333333
1917.0000000000002,2268.0466666666666
5849.0,3342.3533333333335
4009.0000000000005,3674.816222222223
1665.0,2172.6266666666666
1749.0,2584.5066666666667
2295.0,2527.4866666666667
2613.0,2536.153333333333
1666.0,3917.2733333333335
1712.0,2444.8
3602.0,3200.0733333333333
2458.0,3995.0133333333333
3478.0,2930.2466666666664
2276.0,3828.5733333333333
3220.0,2559.2
2964.0,3306.5533333333333
3052.0,3687.3333333333335
3386.0,2449.62
8690.0,3499.42
2572.0,3717.9866666666667
1535.0,2198.213333333333
4074.0000000000005,2671.8133333333335
1642.0,6063.533333333334
2183.0,3050.62
5110.0,2849.286666666667
2098.0,2478.133333333333
3578.0,3514.84
2482.0,3063.8
1694.0,2236.9733333333334
2679.0,3114.3133333333335
1928.0000000000002,1507.1533333333334
1753.0,3057.3866666666668
2817.0,2656.673333333333
5918.0,2760.5333333333333
2176.0,2980.2066666666665
3047.0,3196.9266666666667
1790.0,2571.26
2380.0,2089.8866666666668
2992.0,2539.62
2104.0,2824.2422222222226
2497.0,2907.1
1755.0,2110.02
2822.0,2216.5466666666666
2465.0,2988.7933333333335
3775.0000000000005,2927.98
2801.0,3191.06
2470.0,2580.9266666666667
2709.0,3153.6466666666665
1922.0000000000002,2355.08
2457.0,3215.733333333333
3169.0,2628.233333333333
3010.0,4923.046666666667
3177.0,2899.5133333333333
1934.0000000000002,2692.8533333333335
1647.0,3134.5533333333333
1465.0,2303.2066666666665
2530.0,2429.7266666666665
2877.0,3549.88
4437.0,3591.4133333333334
1977.0000000000002,2379.36
3245.0,2517.42
4223.0,3906.4733333333334
4079.0000000000005,3244.54
3456.0,2850.64
2189.0,2226.0
897.0,2964.315555555556
2787.0,2790.5733333333333
1944.0000000000002,2856.713333333333
1710.0,2054.0
3089.0,2379.5933333333332
3036.0,2740.62
3580.0,3459.3022222222226
3758.0000000000005,3597.4266666666667
3010.0,2223.306666666667
3025.0,2774.0666666666666
2519.0,2511.6266666666666
1494.0,2589.32
2486.0,2715.7633333333333
1514.0,2774.32
2839.0,2883.3933333333334
3593.0,2986.94
1664.0,3382.98
2723.0,2778.8
3267.0,2863.556
2693.0,3087.3133333333335
2424.0,2677.6666666666665
1403.0,2547.635555555556
2061.0,2268.133333333333
2651.0,2844.4733333333334
1782.0,2315.52
1652.0,3120.2
4304.0,3120.3133333333335
2220.0,2664.4466666666667
2172.0,2846.94
1584.0,2446.9933333333333
3164.0,2798.1466666666665
7973.000000000001,2837.633333333333
3352.0,4809.98
2642.0,2250.826666666667
2704.0,2033.58
1838.0000000000002,2431.133333333333
2960.0,2880.6066666666666
2349.0,2558.26
2780.0,3283.7
4036.0000000000005,3997.193333333333
3245.0,2742.62
4590.0,2153.6066666666666
2257.0,2779.12
2480.0,2559.34
4445.0,2100.2533333333336
2755.0,3109.12
3133.0,2657.3866666666668
2718.0,3292.72
1517.0,2287.326666666667
2971.0,2591.766666666667
3264.0,3831.4133333333334
2400.0,2860.8733333333334
865.0,1944.2466666666667
2934.0,3314.9666666666667
2357.0,2419.6666666666665
2058.0,2437.16
4452.0,3158.5533333333333
2603.0,3007.9866666666667
2649.0,2685.1
3074.0,3299.4133333333334
2991.0,3235.86
2835.0,2765.09
4495.0,2658.44
3379.0,3062.4866666666667
1212.0,2220.5533333333333
1432.0,2255.8533333333335
2285.0,2641.5066666666667
2338.0,3340.4666666666667
2788.0,3524.9
2714.0,3481.0866666666666
1872.0000000000002,2848.9533333333334
6668.0,2868.26
2777.0,2494.1666666666665
2006.0000000000002,2203.0666666666666
2574.0,2402.4666666666667
2165.0,2431.173333333333
3034.0,3764.9466666666667
3918.0000000000005,4726.906666666667
2376.0,2524.087555555556
2340.0,3624.98
1705.0,2530.6133333333332
1983.0000000000002,2927.04
1586.0,3003.8866666666668
3366.0,3076.826666666667
2667.0,3504.48
1731.0,2623.5866666666666
1727.0,2100.2433333333333
2807.0,2343.855
2287.0,2986.26
4637.0,2943.0866666666666
3399.0,2889.806666666667
2384.0,1682.9866666666667
3058.0,2045.6266666666668
1536.0,2826.846666666667
2016.0000000000002,2694.38
5333.0,2884.6666666666665
1806.0,3105.2266666666665
1596.0,2581.4333333333334
5454.0,3505.733333333333
1474.0,2840.2533333333336
1298.0,1913.6133333333332
2888.0,3754.193333333333
1968.0000000000002,2596.24
3561.0,2934.3
2299.0,3286.5866666666666
2269.0,3625.3333333333335
4198.0,3030.3333333333335
2592.0,3331.86
2734.0,2557.38
2239.0,1668.06
2439.0,3031.0733333333333
1581.0,3044.2933333333335
2622.0,2769.0266666666666
2516.0,2442.62
5173.0,4769.733333333334
2183.0,2884.22
2305.0,2751.5533333333333
3276.0,3092.4066666666668
2931.0,2931.3133333333335
2672.0,2407.22
2757.0,2347.806666666667
4064.0000000000005,3031.5066666666667
3345.0,3348.6466666666665
2673.0,2721.8133333333335
1822.0,3372.7533333333336
6018.0,3845.0866666666666
7328.000000000001,2946.266666666667
4213.0,3449.5666666666666
1858.0000000000002,2430.8
1794.0,2190.5266666666666
2039.0000000000002,3398.82
3545.0,3255.7266666666665
3848.0000000000005,2498.78
2920.0,2841.8133333333335
2092.0,2698.66
5631.0,3554.326666666667
3185.0,3590.0866666666666
2150.0,2377.6666666666665
3805.0000000000005,3062.2733333333335
2965.0,1928.808
1911.0000000000002,2349.733333333333
3245.0,2934.713333333333
2865.0,2146.500555555556
2119.0,3153.68
2318.0,2586.74
4720.0,2683.3933333333334
4110.0,3296.0533333333333
3067.0,2685.4533333333334
2728.0,2447.12
4281.0,4382.786666666667
1705.0,2250.673333333333
3015.0,3510.64
1700.0,2695.9133333333334
3142.0,2907.4
3897.0000000000005,3438.38
3467.0,2667.346666666667
2071.0,3099.4066666666668
3508.0,4118.68
2811.0,3002.193333333333
1918.0000000000002,3062.9342222222217
4546.0,2468.306666666667
3991.0000000000005,2923.4066666666668
3103.0,2388.4733333333334
2415.0,3094.4266666666667
2018.0000000000002,3022.88
1795.0,3009.9266666666667
1423.0,2234.78
2244.0,2283.2466666666664
4184.0,3493.7033333333334
4353.0,3266.266666666667
2240.0,3100.346666666667
2095.0,2600.326666666667
3434.0,3358.4733333333334
2453.0,2353.0133333333333
3535.0,2566.693333333333
2946.0,3341.266666666667
2399.0,3393.0466666666666
1637.0,5094.066666666667
2023.0000000000002,3055.17
6170.0,2515.1066666666666
3018.0,2739.88
1744.0,2933.846666666667
1914.0000000000002,2427.306666666667
2014.0000000000002,2913.4866666666667
1290.0,2485.84
2592.0,2195.2733333333335
3016.0,1915.54
3428.0,3124.0
1245.0,2457.0
3067.0,3088.28
5065.0,2440.18
2185.0,1306.2266666666667
3225.0,2981.52
2826.0,3875.1266666666666
3064.0,2940.18
2843.0,3788.36
2230.0,3130.78
4522.0,2716.4866666666667
2762.0,3192.38
1937.0000000000002,2840.9733333333334
3237.0,2505.3733333333334
1303.0,2284.92
2929.0,2315.5666666666666
2999.0,3381.6466666666665
1408.0,3070.18
2359.0,2411.9866666666667
3380.0,3009.3133333333335
3520.0,4060.5933333333332
3506.0,2791.8
1611.0,2366.633333333333
2048.0,3295.0133333333333
3452.0,3268.82
1343.0,1722.48
2584.0,4104.713333333333
2394.0,2914.02
3914.0000000000005,3210.5066666666667
2343.0,1865.0466666666666
2041.0000000000002,2477.32
1904.0000000000002,2157.52
3570.0,2842.9533333333334
2283.0,2328.1866666666665
4375.0,3266.9933333333333
2931.0,2733.2466666666664
2283.0,3194.9733333333334
3571.0,3660.6666666666665
3202.0,2369.1133333333332
5570.0,2192.0733333333333
3196.0,2971.96
6129.0,3921.5066666666667
4752.0,4375.2266666666665
5726.0,2201.1133333333332
2464.0,2440.26
2012.0000000000002,2557.4333333333334
3464.0,2039.78
1247.0,2496.8533333333335
2598.0,3202.4466666666667
5322.0,2978.9133333333334
2179.0,3502.0666666666666
1522.0,2364.4333333333334
1878.0000000000002,2204.86
3462.0,3008.883333333333
2077.0,6724.826666666668
2598.0,2741.5466666666666
2659.0,2730.633333333333
1095.0,2493.34
1912.0000000000002,3211.8333333333335
2248.0,2802.133333333333
2146.0,2093.0466666666666
1524.0,2547.8166666666666
2013.0000000000002,1928.0066666666667
2470.0,3356.02
2386.0,2908.9
2386.0,2435.38
1324.0,2220.0333333333333
2896.0,3795.0133333333333
3717.0000000000005,2825.4666666666667
2734.0,2969.4466666666667
3392.0,2656.733333333333
2619.0,2852.5733333333333
2431.0,4055.806666666667
2339.0,2728.5866666666666
5298.0,2659.39
1767.0,2695.5933333333332
2283.0,2663.22
3491.0,2564.04
3761.0000000000005,4404.093333333333
2928.0,3066.1866666666665
1212.0,1779.9
2858.0,3057.6066666666666
3284.0,2983.7466666666664
4397.0,2782.98
1883.0000000000002,2895.0633333333335
2853.0,3055.9266666666667
3468.0,2319.04
4229.0,3142.766666666667
3437.0,3642.9666666666667
2435.0,3480.8866666666668
2381.0,3072.0066666666667
1910.0000000000002,2487.7266666666665
3002.0,3744.1866666666665
2303.0,2382.2266666666665
3329.0,2523.6
2544.0,2873.16
2341.0,3067.806666666667
4022.0000000000005,3645.6466666666665
3214.0,2860.2066666666665
1877.0000000000002,2488.0866666666666
2743.0,1856.7266666666667
4515.0,3651.8866666666668
4370.0,3146.24
1304.0,2457.633333333333
2748.0,2763.18
2889.0,2281.133333333333
1964.0000000000002,2523.22
2195.0,2838.0266666666666
2261.0,2198.1266666666666
2436.0,2714.96
2314.0,3333.3866666666668
3933.0000000000005,3283.6
2057.0,2771.1133333333332
2319.0,3891.1133333333332
1720.0,3209.7733333333335
4790.0,3402.0266666666666
2667.0,2816.72
2586.0,2862.38
2725.0,2847.2811111111114
2338.0,3364.6466666666665
2226.0,5055.32
2115.0,3026.24
3347.0,2460.4933333333333
3321.0,4386.406666666667
2904.0,3162.9866666666667
4559.0,3255.38
1855.0000000000002,3270.8
2822.0,3607.9066666666668
4105.0,2473.5
2997.0,3277.32
3451.0,3939.8866666666668
2917.0,2771.306666666667
3130.0,3807.2733333333335
4290.0,4103.066666666667
2469.0,2642.9133333333334
2835.0,3041.4933333333333
3713.0000000000005,3939.9133333333334
3176.0,2770.153333333333
3223.0,2401.9266666666667
2514.0,3600.78
3804.0000000000005,2232.74
2900.0,3356.26
2517.0,2215.3333333333335
2486.0,3321.6666666666665
2578.0,3151.3133333333335
2302.0,2077.9333333333334
2009.0000000000002,1805.0733333333333
2629.0,2940.3866666666668
2957.0,3419.2
2338.0,2724.14
2156.0,2821.32
2521.0,3168.3533333333335
2716.0,3096.24
1710.0,2515.673333333333
3937.0000000000005,2357.86
3115.0,4034.9933333333333
5177.0,3870.5066666666667
2542.0,2007.1
3809.0000000000005,4086.266666666667
2853.0,3753.9066666666668
2158.0,3250.72
1627.0,2561.7933333333335
1774.0,2420.45
2066.0,2411.0333333333333
